,FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
1728,1729,1269,Inventory Sold - 500,62480.538,2021-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1729,1730,1148,Inventory Sold - 500,61705.0,2021-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1730,1731,228,Inventory Sold - 500,58414.067,2021-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1731,1732,484,Inventory Sold - 500,88855.2,2021-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1732,1733,301,Inventory Sold - 500,90912.033,2021-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1733,1734,235,Inventory Sold - 600,29702.4,2019-01-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1734,1735,15,Inventory Sold - 600,26538.633,2019-02-28,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1735,1736,1482,Inventory Sold - 600,29332.94,2019-03-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1736,1737,1722,Inventory Sold - 600,35558.688,2019-04-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1737,1738,1748,Inventory Sold - 600,37286.55,2019-05-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1738,1739,101,Inventory Sold - 600,38430.7,2019-06-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1739,1740,1180,Inventory Sold - 600,33954.667,2019-07-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1740,1741,1196,Inventory Sold - 600,31257.018,2019-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1741,1742,1295,Inventory Sold - 600,32160.188,2019-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1742,1743,183,Inventory Sold - 600,30501.884,2019-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1743,1744,1776,Inventory Sold - 600,46329.696,2019-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1744,1745,1786,Inventory Sold - 600,40117.28,2019-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1745,1746,1046,Inventory Sold - 600,31207.68,2020-01-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1746,1747,721,Inventory Sold - 600,28173.6,2020-02-29,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1747,1748,16,Inventory Sold - 600,30774.24,2020-03-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1748,1749,1750,Inventory Sold - 600,36842.4,2020-04-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1749,1750,998,Inventory Sold - 600,38576.16,2020-05-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1750,1751,680,Inventory Sold - 600,40050.36,2020-06-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1751,1752,474,Inventory Sold - 600,36116.267,2020-07-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1752,1753,903,Inventory Sold - 600,32956.093,2020-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1753,1754,904,Inventory Sold - 600,33859.0,2020-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1754,1755,1098,Inventory Sold - 600,31960.413,2020-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1755,1756,1394,Inventory Sold - 600,45143.28,2020-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1756,1757,937,Inventory Sold - 600,50029.98,2020-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1757,1758,1521,Inventory Sold - 600,31434.48,2021-01-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1758,1759,1140,Inventory Sold - 600,28378.35,2021-02-28,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1759,1760,739,Inventory Sold - 600,30997.89,2021-03-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1760,1761,1303,Inventory Sold - 600,37110.15,2021-04-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1761,1762,921,Inventory Sold - 600,38856.51,2021-05-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1762,1763,1707,Inventory Sold - 600,40224.24,2021-06-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1763,1764,160,Inventory Sold - 600,36273.067,2021-07-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1764,1765,1269,Inventory Sold - 600,33433.027,2021-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1765,1766,1148,Inventory Sold - 600,33075.0,2021-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1766,1767,228,Inventory Sold - 600,31311.0,2021-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1767,1768,484,Inventory Sold - 600,47628.0,2021-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1768,1769,301,Inventory Sold - 600,48730.5,2021-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1769,1770,235,Inventory Sold - 800,61552.4,2019-01-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1770,1771,15,Inventory Sold - 800,54983.211,2019-02-28,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1771,1772,1482,Inventory Sold - 800,60788.78,2019-03-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1772,1773,1722,Inventory Sold - 800,73695.708,2019-04-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1773,1774,1748,Inventory Sold - 800,77279.256,2019-05-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1774,1775,101,Inventory Sold - 800,79645.358,2019-06-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1775,1776,1180,Inventory Sold - 800,70364.389,2019-07-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1776,1777,1196,Inventory Sold - 800,64786.821,2019-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1777,1778,1295,Inventory Sold - 800,66661.0,2019-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1778,1779,183,Inventory Sold - 800,63223.701,2019-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1779,1780,1776,Inventory Sold - 800,96028.152,2019-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1780,1781,1786,Inventory Sold - 800,83157.002,2019-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1781,1782,1046,Inventory Sold - 800,64688.76,2020-01-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1782,1783,721,Inventory Sold - 800,58399.575,2020-02-29,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1783,1784,16,Inventory Sold - 800,63790.305,2020-03-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1784,1785,1750,Inventory Sold - 800,76368.675,2020-04-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1785,1786,998,Inventory Sold - 800,79962.495,2020-05-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1786,1787,680,Inventory Sold - 800,83026.32,2020-06-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1787,1788,474,Inventory Sold - 800,74870.756,2020-07-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1788,1789,903,Inventory Sold - 800,68319.564,2020-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1789,1790,904,Inventory Sold - 800,70191.333,2020-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1790,1791,1098,Inventory Sold - 800,66251.204,2020-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1791,1792,1394,Inventory Sold - 800,93578.16,2020-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1792,1793,937,Inventory Sold - 800,103721.193,2020-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1793,1794,1521,Inventory Sold - 800,65169.36,2021-01-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1794,1795,1140,Inventory Sold - 800,58833.45,2021-02-28,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1795,1796,739,Inventory Sold - 800,64264.23,2021-03-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1796,1797,1303,Inventory Sold - 800,76936.05,2021-04-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1797,1798,921,Inventory Sold - 800,80556.57,2021-05-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1798,1799,1707,Inventory Sold - 800,83394.78,2021-06-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1799,1800,160,Inventory Sold - 800,75203.022,2021-07-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1800,1801,1269,Inventory Sold - 800,69330.209,2021-08-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1801,1802,1148,Inventory Sold - 800,68530.0,2021-09-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1802,1803,228,Inventory Sold - 800,64875.067,2021-10-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1803,1804,484,Inventory Sold - 800,98683.2,2021-11-30,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1804,1805,301,Inventory Sold - 800,100967.533,2021-12-31,6000,COGS,Income Statement,Cost of Sales,COGS,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1805,1806,235,Inventory Sold - 100,-68796.0,2019-01-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1806,1807,15,Inventory Sold - 100,-61463.422,2019-02-28,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1807,1808,1482,Inventory Sold - 100,-67941.004,2019-03-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1808,1809,1722,Inventory Sold - 100,-82362.875,2019-04-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1809,1810,1748,Inventory Sold - 100,-86365.971,2019-05-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1810,1811,101,Inventory Sold - 100,-89014.217,2019-06-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1811,1812,1180,Inventory Sold - 100,-78645.0,2019-07-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1812,1813,1196,Inventory Sold - 100,-72401.461,2019-08-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1813,1814,1295,Inventory Sold - 100,-74494.292,2019-09-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1814,1815,183,Inventory Sold - 100,-70653.078,2019-10-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1815,1816,1776,Inventory Sold - 100,-107314.704,2019-11-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1816,1817,1786,Inventory Sold - 100,-92926.703,2019-12-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
1817,1818,1046,Inventory Sold - 100,-72288.72,2020-01-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2023-04-11 02:41:08.827
